,changeset,lon,id,timestamp,lat,tags,version,addr:city,addr:country,addr:housenumber,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,url,website,amenity,drinking_water,fountain,ice_cream,source,start_date,wikipedia,geometry,osm_type,addr:housename,building,building:levels,gambling,internet_access
376,,,450502530,1477955608,,,1,,,,,,,,Scuola Di Circo,,,,,,theatre,,,,,,,"POLYGON ((7.5753826 45.0623676, 7.5754095 45.0623834, 7.5754279 45.0624045, 7.5754357 45.0624286, 7.5754321 45.0624532, 7.5754175 45.0624757, 7.5753934 45.0624936, 7.5753625 45.0625052, 7.5753279 45.0625091, 7.5752926 45.0625048, 7.5752614 45.0624925, 7.5752375 45.0624737, 7.5752238 45.0624503, 7.5752216 45.0624251, 7.5752312 45.0624008, 7.5752517 45.0623801, 7.5752806 45.0623652, 7.5753148 45.0623579, 7.5753498 45.0623588, 7.5753826 45.0623676))",way,,yes,,,
377,,,464728012,1483971775,,,1,,,,,,,,Colonia estiva,,,,,,community_centre,,,,,,,"POLYGON ((7.7478907 45.5022342, 7.7479679 45.5022313, 7.7479761 45.5022684, 7.7481306 45.5022598, 7.7481306 45.5022228, 7.7482932 45.5022199, 7.7483054 45.5021344, 7.7481753 45.5020974, 7.7478866 45.5021003, 7.7478907 45.5022342))",way,,yes,,,
378,,,466891671,1504801120,,"{""contact:phone"":""+39 011 3272214"",""contact:website"":""http://www.2giardini.it"",""wheelchair"":""yes""}",3,,,,,,,,Due Giardini,,,,,,cinema,,,,,,,"POLYGON ((7.6421829 45.0503346, 7.6422743 45.0503061, 7.6423322 45.0502881, 7.6423987 45.0503947, 7.6425114 45.0505725, 7.6423437 45.0505903, 7.6422455 45.050435, 7.6421829 45.0503346))",way,,yes,,,
379,,,476947935,1488268521,,,2,,,,,,,,Teatro Comunale,,Filodrammatica Rivarese,,,,theatre,,,,,,,"POLYGON ((7.6257682 45.3345595, 7.625677 45.3343851, 7.6257789 45.3343455, 7.6258598 45.3344899, 7.6258835 45.3345321, 7.6257682 45.3345595))",way,,yes,,,
380,,,483438028,1643968693,,,2,,,,,,,,Teatro Civico Giacomo Matteotti,,,,,,theatre,,,,,,,"POLYGON ((7.6811979 44.9997885, 7.6811436 44.9997816, 7.6811576 44.9996761, 7.6811673 44.9995661, 7.6814061 44.9994796, 7.681713 44.9995052, 7.6816717 44.9996912, 7.6817142 44.9996954, 7.6817104 44.9997881, 7.6812143 44.9997502, 7.6811979 44.9997885))",way,,yes,,,
381,,,487921335,1539594957,,,2,,,,,,,,,,,,,,community_centre,,,,,,,"POLYGON ((7.5133616 44.9968147, 7.5135356 44.9969016, 7.5136911 44.9967459, 7.5137554 44.996778, 7.5138681 44.9966652, 7.513576 44.9965193, 7.5134718 44.9966237, 7.5135835 44.9966795, 7.5135298 44.9967333, 7.5134718 44.9967043, 7.5133616 44.9968147))",way,,yes,,,
382,,,503598153,1498581350,,,1,Cambiano,,1,10020,,Via San Francesco d'Assisi,,Teatro Serenissimo,,,,,,theatre,,,,,,,"POLYGON ((7.7788023 44.9741317, 7.7788478 44.973909, 7.7792201 44.9739471, 7.7792526 44.9739768, 7.7792291 44.9740915, 7.778999 44.9740679, 7.7789713 44.9742036, 7.778825 44.9741886, 7.7788359 44.9741351, 7.7788023 44.9741317))",way,,yes,,,
383,,,520777224,1504353092,,,1,,,,,,,,PalaItalia,,,,,,community_centre,,,,,,,"POLYGON ((7.8698976 45.035709, 7.8700319 45.0356596, 7.8698662 45.0354348, 7.8697319 45.0354844, 7.8698976 45.035709))",way,,yes,,,
384,,,527366805,1506286280,,,1,Chieri,,8,10023,,Via Giovanni XXIII,,Ex Mattatoio,,,,,,community_centre,,,,,,,"POLYGON ((7.830019 45.0066931, 7.8297685 45.0060868, 7.8303687 45.0060238, 7.8305728 45.0065977, 7.830019 45.0066931))",way,,,,,
385,,,529453177,1506946039,,,1,,,,,,,,"Auditorium ""Franca Rame""",,,,,,theatre,,,,,,,"POLYGON ((7.5156002 45.0334772, 7.5160254 45.0334607, 7.516012 45.0331436, 7.5155767 45.0331625, 7.5156002 45.0334772))",way,,yes,,,
386,,,535695573,1608981422,,,2,,,,,,,,,,,,,,community_centre,,,,,,,"POLYGON ((7.7100695 45.1269119, 7.7100282 45.1268693, 7.7100512 45.1268253, 7.7102299 45.1267712, 7.7102911 45.1268167, 7.7103842 45.1267787, 7.7103381 45.1266822, 7.7103891 45.1266587, 7.7107566 45.126992, 7.7106582 45.1270383, 7.7104219 45.1268022, 7.7103731 45.1268295, 7.7101396 45.1269152, 7.7100695 45.1269119))",way,,civic,,,
387,,,535722028,1509354913,,,2,,,,,,,,Anfiteatro,,,,,,theatre,,,,,,,"POLYGON ((7.70935 45.1269807, 7.7095598 45.1268595, 7.7096723 45.1267946, 7.7095492 45.1266644, 7.7094848 45.1267078, 7.7094555 45.1266644, 7.7093556 45.1267049, 7.7091537 45.1267926, 7.7092035 45.1268422, 7.70935 45.1269807))",way,,yes,,,
388,,,536855602,1509354913,,,1,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.7095598 45.1268595, 7.7095933 45.1268891, 7.7098081 45.1268791, 7.7095472 45.1263594, 7.7094869 45.1262328, 7.709391 45.1262517, 7.7094052 45.1264634, 7.7094496 45.1264521, 7.7094669 45.1264469, 7.7095938 45.1266159, 7.7095312 45.1266437, 7.7095492 45.1266644, 7.7096723 45.1267946, 7.7095598 45.1268595))",way,,,,,
389,,,544794727,1512488124,,"{""description"":""Fontana Intesa San Paolo""}",1,Moncalieri,,58,,,Corso Savona,,,,,,,,fountain,,,,,,,"POLYGON ((7.7021306 44.9892949, 7.7021897 44.9893063, 7.7022379 44.9892797, 7.7022567 44.9892304, 7.7022594 44.9891925, 7.7022352 44.9891697, 7.7021843 44.9891526, 7.7021333 44.9891583, 7.7020985 44.989202, 7.7020797 44.989238, 7.7020797 44.9892627, 7.7020985 44.9892835, 7.7021306 44.9892949))",way,,,,,
390,,,551819554,1643887895,,"{""healthcare"":""vaccination_centre"",""healthcare:speciality"":""vaccination"",""opening_hours:signed"":""no"",""roof:levels"":""0"",""roof:shape"":""flat"",""vaccination"":""covid19""}",7,,,,,,,,Nole Forum,,,,,,community_centre,,,,,,,"POLYGON ((7.5747056 45.2414687, 7.5751467 45.2413756, 7.5752433 45.2412094, 7.5751758 45.241051, 7.5745812 45.2411765, 7.5747056 45.2414687))",way,,civic,1,,
391,,,555037142,1598822552,,,2,,,,,,,,Centro Comunale Polivalente,,,,,,events_venue,,,,,,,"POLYGON ((7.7858864 45.0881564, 7.7857211 45.0882141, 7.7858653 45.0884198, 7.7860306 45.088362, 7.7858864 45.0881564))",way,,yes,,,
392,,,559346998,1552471000,,"{""wikidata"":""Q46499414""}",3,,,,,,,,Teatro Baudi Selve,,,,,,theatre,,,,,,,"POLYGON ((7.4956061 44.8426566, 7.4955779 44.8425558, 7.4955645 44.8425244, 7.4953513 44.8425577, 7.4953942 44.8427003, 7.4955256 44.8426737, 7.4956061 44.8426566))",way,,yes,,,
393,,,561594672,1518720353,,"{""natural"":""water""}",1,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.6796483 45.0637191, 7.6796242 45.0637464, 7.6796146 45.0637779, 7.6796208 45.0638097, 7.6796421 45.0638382, 7.6796758 45.0638598, 7.6797179 45.063872, 7.6797635 45.0638734, 7.679803 45.063865, 7.6798369 45.0638484, 7.6798619 45.0638253, 7.6798755 45.0637977, 7.6798763 45.0637686, 7.6798643 45.0637407, 7.6798407 45.0637168, 7.6798078 45.0636993, 7.6797688 45.0636898, 7.6797275 45.0636893, 7.6796842 45.0636993, 7.6796483 45.0637191))",way,,,,,
394,,,561598166,1570687604,,,2,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.6850166 45.0713311, 7.6850925 45.0713044, 7.6850546 45.0712506, 7.6849786 45.0712773, 7.6850166 45.0713311))",way,,,,,
395,,,561598167,1571380955,,,3,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.6849401 45.0712227, 7.6850161 45.0711959, 7.6849782 45.0711422, 7.6849022 45.0711689, 7.6849401 45.0712227))",way,,,,,
396,,,561598168,1570687604,,,2,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.685096 45.0711687, 7.685172 45.071142, 7.6851341 45.0710882, 7.6850581 45.071115, 7.685096 45.0711687))",way,,,,,
397,,,561598169,1570687604,,,2,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.6851728 45.0712766, 7.6852488 45.0712499, 7.6852109 45.0711961, 7.6851349 45.0712228, 7.6851728 45.0712766))",way,,,,,
398,,,561602935,1570804877,,"{""artist_name"":""Simone Martinez"",""barrier"":""wall"",""tourism"":""artwork"",""tourism_1"":""attraction"",""year_of_construction"":""1758""}",2,,,,,,,,Fontana di Nereide e Tritoni,,,,,,fountain,,,,http://www.comune.torino.it/papum/,,,"POLYGON ((7.6881878 45.0719497, 7.6882442 45.0719794, 7.6882844 45.0720202, 7.6883043 45.0720679, 7.6883016 45.0721176, 7.6882768 45.0721641, 7.6882324 45.0722026, 7.6881729 45.0722292, 7.6881046 45.0722411, 7.6880344 45.0722371, 7.687967 45.0722163, 7.6879131 45.0721809, 7.6878789 45.0721349, 7.6878682 45.0720835, 7.6878822 45.0720325, 7.6879193 45.0719876, 7.6879754 45.071954, 7.6880441 45.0719354, 7.6881177 45.0719339, 7.6881878 45.0719497))",way,,,,,
399,,,561602936,1570196443,,"{""barrier"":""wall"",""tourism_1"":""attraction""}",2,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.6869287 45.073733, 7.6869504 45.073738, 7.6869685 45.0737478, 7.6869811 45.0737613, 7.6869866 45.0737769, 7.6869845 45.073793, 7.6869749 45.0738076, 7.6869591 45.0738192, 7.6869387 45.0738265, 7.686916 45.0738286, 7.6868944 45.0738255, 7.6868754 45.0738177, 7.6868609 45.073806, 7.6868524 45.0737916, 7.6868509 45.0737761, 7.6868564 45.073761, 7.6868685 45.073748, 7.6868859 45.0737384, 7.6869066 45.0737332, 7.6869287 45.073733))",way,,,,,
400,,,561604471,1518723478,,"{""artist_name"":""Giovanni Riva"",""natural"":""water"",""year_of_construction"":""1930""}",1,,,,,,,,Fontana Angelica,,,,,,fountain,,,,wetap.org,,,"POLYGON ((7.6776656 45.0695992, 7.6776958 45.0696123, 7.6777181 45.0696318, 7.6777298 45.0696554, 7.6777296 45.0696805, 7.6777176 45.069704, 7.6776952 45.0697234, 7.6776648 45.0697363, 7.6776301 45.0697413, 7.677595 45.0697378, 7.677566 45.0697275, 7.6775429 45.0697114, 7.6775279 45.069691, 7.6775225 45.0696684, 7.6775273 45.0696457, 7.6775416 45.0696251, 7.6775643 45.0696087, 7.6775958 45.0695973, 7.677631 45.069594, 7.6776656 45.0695992))",way,,,,,
401,,,561627870,1576245172,,"{""artist_name"":""Luigi Belli"",""artwork_type"":""monument"",""height"":""20"",""length"":""24"",""width"":""24""}",2,,,,,,,,Al Traforo del Cenisio - Frejus,,,,,http://www.comune.torino.it/papum/user.php?context=opere&submitAction=dettaglio&ID_opera=M029,fountain,,,,http://www.comune.torino.it/papum/,1879,,"POLYGON ((7.6703131 45.0764482, 7.6703474 45.0764651, 7.6703847 45.0764735, 7.6704227 45.076477, 7.6704605 45.0764725, 7.6704946 45.0764603, 7.6705363 45.0764356, 7.6705638 45.0764119, 7.6705798 45.0763808, 7.6705761 45.0763538, 7.6705613 45.0763289, 7.6705369 45.0763082, 7.6704867 45.0762947, 7.6704459 45.0762932, 7.6703986 45.0762972, 7.6703624 45.0763057, 7.6703313 45.0763213, 7.6703081 45.0763427, 7.6702932 45.0763656, 7.6702844 45.0763989, 7.6702935 45.0764251, 7.6703131 45.0764482))",way,,,,,
402,,,561635726,1518734748,,"{""barrier"":""wall"",""natural"":""water"",""water"":""basin""}",1,,,,,,,,Fontana luminosa,,,,,,fountain,,,,,,,"POLYGON ((7.688565 45.0576725, 7.6888526 45.0577514, 7.6888596 45.0577386, 7.6888793 45.0577352, 7.6888965 45.0577264, 7.6889112 45.0577142, 7.688916 45.0576897, 7.6889088 45.0576769, 7.688898 45.0576687, 7.6889064 45.0576535, 7.6886188 45.0575746, 7.6886086 45.0575929, 7.6885921 45.0575916, 7.6885726 45.0575988, 7.6885572 45.0576165, 7.6885531 45.0576355, 7.6885607 45.0576475, 7.6885737 45.0576567, 7.688565 45.0576725))",way,,,,,
403,,,566675324,1520251382,,,1,Torre Pellice,,1,10066,,Via al Forte,,Teatro del Forte,,FA+ Circolo Artistico,,,,theatre,,,,,,,"POLYGON ((7.2254326 44.8215544, 7.225603 44.8213722, 7.2257478 44.8214484, 7.2255843 44.8216256, 7.2254326 44.8215544))",way,,yes,,,
404,,,569704676,1521046789,,"{""barrier"":""kerb"",""natural"":""water""}",1,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.3366747 44.8874242, 7.3367112 44.8873919, 7.3367598 44.8873692, 7.336816 44.8873582, 7.3367529 44.8874478, 7.3366747 44.8874242))",way,,,,,
405,,,569704677,1521046789,,"{""barrier"":""kerb"",""natural"":""water""}",1,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.3366611 44.8874472, 7.3366541 44.8874882, 7.3366652 44.8875288, 7.3366933 44.887565, 7.3367396 44.8874703, 7.3366611 44.8874472))",way,,,,,
406,,,575122175,1522528336,,,1,,,,,,,,Fontana Ferrugginosa,,,,,,community_centre,,,,,,,"POLYGON ((7.2960806 44.8778103, 7.2961584 44.8778616, 7.2963086 44.877721, 7.2963058 44.8776944, 7.2964078 44.8776088, 7.2963166 44.8775708, 7.2960806 44.8778103))",way,,yes,,,
407,,,643204031,1542640352,,,3,,,,,,,,Salone Italia,,,,,,theatre,,,,,,,"POLYGON ((7.8435951 44.9210567, 7.8433583 44.9207926, 7.8434855 44.92072, 7.8437324 44.920999, 7.8435951 44.9210567))",way,,yes,,,
408,,,644618388,1542291918,,,2,Poirino,,47,10046,,Strada Savona,,Première Club,,,,,,nightclub,,,,,,,"POLYGON ((7.848624 44.9136303, 7.8485226 44.9134671, 7.848904 44.9132499, 7.8489383 44.9132801, 7.8489862 44.9132528, 7.8490671 44.9133241, 7.8490172 44.9133525, 7.8490544 44.9133853, 7.848624 44.9136303))",way,,yes,,,
409,,,648246319,1542998452,,,1,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.8381254 44.9243884, 7.8381022 44.9243874, 7.8380735 44.9243906, 7.8380477 44.9244003, 7.8380279 44.9244154, 7.8380162 44.9244343, 7.8380138 44.9244549, 7.838021 44.9244749, 7.838037 44.9244921, 7.8380601 44.9245047, 7.8380874 44.9245112, 7.8381162 44.9245111, 7.8381434 44.9245044, 7.8381662 44.9244919, 7.8381819 44.9244748, 7.8381891 44.924455, 7.8381869 44.9244347, 7.8381797 44.9244196, 7.8382067 44.9244052, 7.8381841 44.9243862, 7.8381565 44.9243733, 7.8381294 44.9243654, 7.8381254 44.9243884))",way,,,,,
410,,,659068133,1546089153,,"{""theatre:type"":""amphi""}",1,,,,,,,,San Pè,,,,,,theatre,,,,,,,"POLYGON ((7.8527265 44.9410899, 7.8528288 44.9409372, 7.8527667 44.9408673, 7.852838 44.9408259, 7.852902 44.940844, 7.8529294 44.940879, 7.8529937 44.9408636, 7.8530304 44.9408593, 7.853067 44.9408593, 7.8531128 44.9408636, 7.8531402 44.940828, 7.8531634 44.940835, 7.8532566 44.940835, 7.8533352 44.9410821, 7.8533389 44.9411986, 7.853136 44.9412581, 7.8530098 44.9412607, 7.8527959 44.941218, 7.8527521 44.9411721, 7.8527265 44.9410899))",way,,,,,
411,,,671142912,1550526613,,,2,Riva Presso Chieri,,19,10020,,Via San Giovanni Bosco,,"Centro di Spiritualità e Accoglienza ""La Casetta""",,,,,,community_centre,,,,,,,"POLYGON ((7.8936266 45.0060632, 7.8936399 45.0060215, 7.8936027 45.0060156, 7.8936537 45.0058555, 7.8937703 45.005874, 7.8937453 45.0059526, 7.8943178 45.0060442, 7.8942913 45.0061276, 7.8942785 45.0061662, 7.8938812 45.0061029, 7.8938935 45.0060642, 7.8937939 45.0060483, 7.8937813 45.0060878, 7.8936266 45.0060632))",way,,yes,,,
412,,,672944558,1613570530,,,2,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.7651 45.1143801, 7.7651312 45.1144147, 7.7651826 45.1144336, 7.7652407 45.1144319, 7.7652897 45.1144099, 7.7653165 45.1143736, 7.765314 45.1143326, 7.7652829 45.114298, 7.7652314 45.1142791, 7.7651734 45.1142808, 7.7651244 45.1143028, 7.7650975 45.1143392, 7.7651 45.1143801))",way,,,,,
413,,,680756705,1554058703,,,1,,,,,,,,Oratorio,,,,,,community_centre,,,,,,,"POLYGON ((7.6555817 45.3284402, 7.6549852 45.3285843, 7.6550815 45.3287814, 7.655678 45.3286373, 7.6555817 45.3284402))",way,,yes,,,
414,,,684156569,1555419960,,,1,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.5807841 45.1679036, 7.5807903 45.1679255, 7.5809147 45.1679759, 7.5809458 45.1679672, 7.5810111 45.1678926, 7.5810111 45.1678641, 7.5808867 45.1678137, 7.5808463 45.1678159, 7.5807841 45.1679036))",way,,,,,
415,,,698050795,1592402166,,"{""capacity"":""260"",""level"":""1"",""wheelchair"":""yes""}",2,Pino Torinese,,13,10025,,Via Maria Cristina,,"Cinema Teatro ""Le Glicini""",,Parrocchia SS. Annunziata,,,,theatre,,,,,,,"POLYGON ((7.776424 45.044652, 7.7764058 45.0446119, 7.776375 45.0445442, 7.7763633 45.0445184, 7.7763417 45.0444709, 7.7764876 45.0444378, 7.7765309 45.044428, 7.7766013 45.044583, 7.7766125 45.0446077, 7.7766175 45.0446188, 7.7766222 45.0446289, 7.7766511 45.0446956, 7.7764757 45.0446916, 7.7764416 45.0446908, 7.776424 45.044652))",way,,yes,,,
416,,,698050799,1560872167,,,1,Pino Torinese,,16,10025,,Via Martini,,CasAmica,,Associazione Vivere,,,http://www.associazionevivere.org/attivita/casamica,community_centre,,,,,,,"POLYGON ((7.7764114 45.0441754, 7.7764377 45.0441693, 7.7764083 45.0441063, 7.7764721 45.0440914, 7.7764965 45.0441437, 7.7765502 45.0441311, 7.7766097 45.0442587, 7.7764658 45.0442923, 7.7764114 45.0441754))",way,,yes,,,
417,,,699997562,1561585131,,,1,Pino Torinese,,119,10025,,Via Tepice,,"Centro Incontri ""Luigi Tosco""",,Comune di Pino Torinese,,,,community_centre,,,,,,,"POLYGON ((7.8029008 45.0489313, 7.8030927 45.0488804, 7.8032503 45.0488443, 7.8032423 45.0488269, 7.8032807 45.048819, 7.803356 45.0488021, 7.8032488 45.0485642, 7.8032411 45.0485466, 7.8031349 45.0485702, 7.8031297 45.0485592, 7.803119 45.0485627, 7.8027836 45.0486619, 7.8027106 45.0486977, 7.8026174 45.0487709, 7.8028531 45.048902, 7.8029008 45.0489313))",way,,yes,,,
418,,,704927410,1563295958,,,1,,,,,,,,Polo Astronomico Don Capace,,,,,,planetarium,,,,,,,"POLYGON ((7.5787928 45.4101544, 7.5788407 45.4100606, 7.5789952 45.4100995, 7.5789473 45.4101933, 7.5787928 45.4101544))",way,,yes,,,
419,,,723841115,1568219376,,,1,,,,,,,,,,,,,,community_centre,,,,,,,"POLYGON ((7.4740692 45.3054255, 7.4739845 45.3052339, 7.4742806 45.3047122, 7.4742214 45.30494, 7.4742852 45.3050471, 7.4744925 45.3051337, 7.4743489 45.3053956, 7.4740692 45.3054255))",way,,,,,
420,,,738712962,1587160123,,,3,,,,,,,,Piantagrand,,,,,,community_centre,,,,,,,"POLYGON ((7.8280646 45.549922, 7.8283489 45.5495914, 7.8281117 45.5494913, 7.8278274 45.5498219, 7.8280646 45.549922))",way,,public,,,
421,,,749304309,1574640626,,,1,,,,,,,,ANC sezione di Pianezza,,,,,,community_centre,,,,,,,"POLYGON ((7.5484217 45.105411, 7.5484547 45.1054653, 7.5488018 45.1054519, 7.5488544 45.1054444, 7.5488767 45.1054328, 7.5489 45.1054207, 7.5489384 45.1053919, 7.5489504 45.1053614, 7.5489552 45.1053258, 7.5489552 45.1052478, 7.5489419 45.10523, 7.5484217 45.105411))",way,,,,,
422,,,761582366,1579101689,,,3,,,,,,,,La Centrale Lavazza,,,,,,conference_centre,,,,,,,"POLYGON ((7.6909811 45.0794826, 7.6912491 45.0796091, 7.6914159 45.0796879, 7.6908508 45.0802652, 7.6906802 45.0801901, 7.6904258 45.0800766, 7.6907866 45.0796879, 7.6909811 45.0794826))",way,,yes,,,
423,,,763094047,1579001335,,,1,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((6.8841808 45.0732095, 6.8842166 45.07317, 6.8841778 45.0731524, 6.884142 45.073192, 6.8841808 45.0732095))",way,,,,,
424,,,764356008,1579344053,,,1,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((6.8820575 45.0705606, 6.8820491 45.0705634, 6.8820398 45.0705641, 6.8820307 45.0705625, 6.8820229 45.0705589, 6.8820172 45.0705537, 6.8820144 45.0705477, 6.8820144 45.0705415, 6.8820172 45.0705355, 6.8820225 45.0705305, 6.8820298 45.070527, 6.8820383 45.0705253, 6.8820472 45.0705255, 6.8820555 45.0705277, 6.8820623 45.0705317, 6.8820671 45.070537, 6.8820692 45.0705434, 6.8820682 45.07055, 6.8820642 45.0705559, 6.8820575 45.0705606))",way,,,,,
425,,,767367922,1580156473,,,1,Torino,,113,10152,,Largo Maurizio Vitale,,Manituana - Laboratorio Culturale Autogestito,,,,,,social_centre,,,,,,,"POLYGON ((7.6982894 45.0800462, 7.698501 45.0798267, 7.6982762 45.079728, 7.6984117 45.0795631, 7.6986365 45.0796608, 7.6988242 45.0794567, 7.6990924 45.0795817, 7.6985662 45.0801708, 7.6982894 45.0800462))",way,,yes,,,
426,,,771604069,1581504490,,,2,,,,,,,,Palazzetto dello Sport,,,,,,community_centre,,,,,,,"POLYGON ((7.7463283 45.3506566, 7.7461015 45.3504931, 7.7462257 45.3503469, 7.7462521 45.3503158, 7.7463733 45.3503158, 7.7465082 45.3503996, 7.7465048 45.3504543, 7.7465004 45.3505247, 7.7463283 45.3506566))",way,,yes,,,
427,,,772105966,1647022611,,,2,Chieri,,19,10023,,Piazza Vincenzo Caselli,associazione.patchanka@gmail.com,Associazione Patchanka,,,+39 349 8078174,,,social_centre,,,,,,,"POLYGON ((7.8191376 45.0105363, 7.8192301 45.0104606, 7.8190637 45.0103596, 7.8191445 45.0102927, 7.8187939 45.0100786, 7.8186116 45.0102262, 7.8189203 45.0104109, 7.8191376 45.0105363))",way,,yes,1,,
428,,,772859475,1581844881,,,1,,,,,,,,,,,,,,events_venue,,,,,,,"POLYGON ((7.6530079 45.0164906, 7.6529466 45.0164912, 7.6529444 45.0163813, 7.6529429 45.0163056, 7.6530073 45.016307, 7.6530075 45.0163204, 7.6530083 45.0163619, 7.6530079 45.0164906))",way,,yes,,,no
429,,,791483570,1586800896,,,2,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.7947164 45.0160456, 7.794775 45.0160266, 7.7947896 45.0159714, 7.7947933 45.0159135, 7.7947921 45.0158212, 7.7947506 45.0157677, 7.7946846 45.01574, 7.7946162 45.0157236, 7.7945478 45.0157469, 7.7945197 45.0157579, 7.7944904 45.0157694, 7.7944685 45.0157927, 7.7944648 45.0158151, 7.7944746 45.015841, 7.7945161 45.0158583, 7.7945515 45.0158695, 7.7947005 45.015873, 7.7947127 45.0159084, 7.7946944 45.0159688, 7.7947164 45.0160456))",way,,,,,
430,,,795255633,1587645392,,"{""historic"":""building"",""theatre:type"":""amphi""}",1,,,,,,,,,,,,,,theatre,,,,,,,"POLYGON ((7.5080155 44.9537739, 7.507622 44.9536913, 7.5076991 44.953512, 7.5081404 44.9536037, 7.5080155 44.9537739))",way,,,,,
431,,,804761377,1589668009,,,1,,,,,,Via Umberto Primo,,Centro Polifunzionale,,Comune di Bruzolo,,,,social_centre,,,,,,,"POLYGON ((7.1917206 45.1429479, 7.1916472 45.142795, 7.1915157 45.1428284, 7.1914956 45.1427866, 7.1914328 45.1428033, 7.1914139 45.1427691, 7.1910313 45.1428702, 7.1911533 45.1431016, 7.1917206 45.1429479))",way,,yes,,,
432,,,814755083,1594622168,,"{""wheelchair"":""yes""}",3,Robassomero,,3,10070,Piazza venticinque Aprile,,,"Teatro ""De Andrè""",,,,,,theatre,,,,,,,"POLYGON ((7.5727007 45.1995155, 7.5728267 45.1994153, 7.5726524 45.1993171, 7.5725438 45.1994153, 7.5727007 45.1995155))",way,,yes,,,
433,,,834817526,1596753803,,"{""air_conditioning"":""yes"",""wheelchair"":""yes""}",1,,,,,,,,Alberto Arnulfi,,,,,,theatre,,,,,,,"POLYGON ((7.6570689 45.369339, 7.6572149 45.3693771, 7.6570892 45.3696142, 7.6570664 45.3696085, 7.6570476 45.3696442, 7.6569413 45.3696165, 7.6569613 45.3695787, 7.6569444 45.3695743, 7.6570689 45.369339))",way,,yes,,,
434,,,834817531,1619986538,,"{""screen"":""2""}",2,,,,,,,,Ambra,,,,,,cinema,,,,,,,"POLYGON ((7.6574323 45.372162, 7.6574225 45.372016, 7.6574392 45.3720154, 7.6574366 45.3719769, 7.6575303 45.3719738, 7.6575328 45.3720117, 7.6578964 45.3719996, 7.6579101 45.3719991, 7.6579196 45.3721393, 7.65792 45.3721458, 7.6575823 45.372157, 7.6574323 45.372162))",way,,yes,,,
435,,,906258186,1613065161,,"{""community_centre"":""club_home"",""community_centre:for"":""scout""}",1,,,,,,,,,,,,,,community_centre,,,,,,,"POLYGON ((7.8261501 45.1322774, 7.8262432 45.1322368, 7.8261077 45.1320826, 7.8260147 45.1321232, 7.8261501 45.1322774))",way,,yes,,,
436,,,908190199,1613591558,,,1,,,,,,,,,,,,,,fountain,,,,,,,"POLYGON ((7.7677182 45.1195833, 7.7677307 45.1195603, 7.7677579 45.1195448, 7.7677924 45.1195409, 7.767825 45.1195497, 7.767847 45.1195689, 7.7678525 45.1195933, 7.7678446 45.119611, 7.7678278 45.1196253, 7.7678045 45.1196339, 7.7677783 45.1196356, 7.7677531 45.1196301, 7.7677329 45.1196182, 7.7677206 45.1196018, 7.7677182 45.1195833))",way,,,,,
437,,,976666515,1640616813,,"{""disused"":""yes"",""disused:amenity"":""fountain"",""lit"":""no""}",2,,,,,,,,,,,,,,fountain,no,splash_pad,,,,,"POLYGON ((7.6492156 45.0098102, 7.6492314 45.0097714, 7.6492119 45.0097293, 7.6492046 45.0096931, 7.6491888 45.0096768, 7.6490379 45.0096432, 7.6490001 45.0096561, 7.6490001 45.0097078, 7.6489661 45.0097258, 7.6489539 45.0097474, 7.6489892 45.009799, 7.6490196 45.0098274, 7.6490659 45.0098523, 7.6490829 45.0098601, 7.6491559 45.0098454, 7.6492022 45.009842, 7.6492156 45.0098102))",way,,,,,
438,,,989708233,1633373675,,,1,,,,,,,,Fontana Piazza Martiri,,,,,,fountain,,,,,,,"POLYGON ((7.3949259 45.1177111, 7.3949509 45.1176993, 7.3949293 45.1176806, 7.3949058 45.117695, 7.3949259 45.1177111))",way,,,,,
439,,,996080976,1635087880,,"{""live_music"":""yes""}",1,Torino,,211,10155,,Via Francesco Cigna,info@spazio211.com,sPAZIO211,,,,,http://www.spazio211.com/,nightclub,,,,,,,"POLYGON ((7.689521 45.0988368, 7.6896676 45.0988162, 7.689587 45.0985627, 7.6895247 45.0984799, 7.6894514 45.0983635, 7.6892608 45.0984359, 7.6892901 45.0985782, 7.6894367 45.0985601, 7.689521 45.0988368))",way,,yes,,,
